,date,team,opponent,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
489,2022-01-22,Brentford,Wolverhampton Wanderers,JonasLössl,PontusJansson,KristofferAjer,EthanPinnock,MathiasJensen,ChristianNørgaard,SergiCanós,RicoHenry,VitalyJanelt,BryanMbeumo,IvanToney,JoséSá,Toti,MaximilianKilman,ConorCoady,RayanAït-Nouri,NélsonSemedo,LeanderDendoncker,RúbenNeves,JoãoMoutinho,FábioSilva,DanielPodence
490,2022-01-23,Chelsea,Tottenham Hotspur,KepaArrizabalaga,MalangSarr,AntonioRüdiger,CésarAzpilicueta,ThiagoSilva,MasonMount,Jorginho,MateoKovacic,HakimZiyech,RomeluLukaku,CallumHudson-Odoi,HugoLloris,JaphetTanganga,DavinsonSánchez,EricDier,BenDavies,HarryWinks,RyanSessegnon,MattDoherty,Pierre-EmileHøjbjerg,HarryKane,StevenBergwijn
491,2022-01-23,Crystal Palace,Liverpool,VicenteGuaita,JoelWard,MarcGuéhi,JoachimAndersen,TyrickMitchell,ConorGallagher,JeffreySchlupp,WillHughes,MichaelOlise,OdsonneÉdouard,Jean-PhilippeMateta,Alisson,TrentAlexander-Arnold,AndrewRobertson,VirgilvanDijk,JoëlMatip,JordanHenderson,CurtisJones,Fabinho,AlexOxlade-Chamberlain,DiogoJota,RobertoFirmino
492,2022-01-22,Everton,Aston Villa,JordanPickford,YerryMina,BenGodfrey,MasonHolgate,JonjoeKenny,AndréGomes,AndrosTownsend,AbdoulayeDoucouré,DemaraiGray,DominicCalvert-Lewin,Richarlison,EmilianoMartínez,LucasDigne,EzriKonsa,TyroneMings,MattyCash,JacobRamsey,JohnMcGinn,DouglasLuiz,OllieWatkins,PhilippeCoutinho,EmilianoBuendía
493,2022-01-22,Leeds United,Newcastle United,IllanMeslier,StuartDallas,PascalStruijk,LukeAyling,DiegoLlorente,Raphinha,RobinKoch,JackHarrison,Rodrigo,MateuszKlich,DanJames,MartinDúbravka,PaulDummett,KieranTrippier,FabianSchär,JamaalLascelles,JoeWillock,Joelinton,JonjoShelvey,RyanFraser,AllanSaint-Maximin,ChrisWood
494,2022-01-23,Leicester City,Brighton & Hove Albion,KasperSchmeichel,ÇaglarSöyüncü,JamesJustin,LukeThomas,DanielAmartey,HarveyBarnes,JamesMaddison,AdemolaLookman,YouriTielemans,KiernanDewsbury-Hall,PatsonDaka,RobertSánchez,JoëlVeltman,DanBurn,AdamWebster,MarcCucurella,JakubModer,AlexisMacAllister,PascalGroß,StevenAlzate,NealMaupay,LeandroTrossard
495,2022-01-22,Manchester United,West Ham United,DaviddeGea,HarryMaguire,DiogoDalot,RaphaëlVarane,AlexTelles,BrunoFernandes,ScottMcTominay,MasonGreenwood,AnthonyElanga,Fred,CristianoRonaldo,AlphonseAréola,CraigDawson,KurtZouma,VladimírCoufal,AaronCresswell,TomásSoucek,DeclanRice,ManuelLanzini,PabloFornals,JarrodBowen,MichailAntonio
496,2022-01-22,Southampton,Manchester City,FraserForster,RomainPerraud,MohammedSalisu,JanBednarek,KyleWalker-Peters,OriolRomeu,NathanRedmond,JamesWard-Prowse,StuartArmstrong,ChéAdams,ArmandoBroja,Ederson,JoãoCancelo,AymericLaporte,RúbenDias,KyleWalker,Rodri,BernardoSilva,KevinDeBruyne,JackGrealish,RaheemSterling,PhilFoden
497,2022-01-21,Watford,Norwich City,DanielBachmann,Samir,HassaneKamara,ChristianKabasele,KikoFemenía,TomCleverley,EdoKayembe,MoussaSissoko,JoshuaKing,JoãoPedro,EmmanuelDennis,AngusGunn,MaxAarons,GrantHanley,BrandonWilliams,BenGibson,MilotRashica,PierreLees-Melou,JacobSørensen,JoshSargent,TeemuPukki,AdamIdah
498,2022-02-09,Aston Villa,Leeds United,EmilianoMartínez,EzriKonsa,LucasDigne,TyroneMings,MattyCash,JacobRamsey,DouglasLuiz,JohnMcGinn,OllieWatkins,PhilippeCoutinho,EmilianoBuendía,IllanMeslier,PascalStruijk,LukeAyling,StuartDallas,DiegoLlorente,MateuszKlich,Raphinha,RobinKoch,Rodrigo,JackHarrison,DanJames
499,2022-01-18,Brighton & Hove Albion,Chelsea,RobertSánchez,AdamWebster,JoëlVeltman,DanBurn,MarcCucurella,DannyWelbeck,StevenAlzate,PascalGroß,AlexisMacAllister,TariqLamptey,JakubModer,KepaArrizabalaga,CésarAzpilicueta,MarcosAlonso,ThiagoSilva,AntonioRüdiger,N'GoloKanté,Jorginho,MasonMount,HakimZiyech,RomeluLukaku,CallumHudson-Odoi
500,2022-02-08,Burnley,Manchester United,NickPope,BenMee,ConnorRoberts,ErikPieters,JamesTarkowski,MaxwelCornet,DwightMcNeil,JoshBrownhill,AshleyWestwood,WoutWeghorst,JayRodríguez,DaviddeGea,RaphaëlVarane,LukeShaw,DiogoDalot,HarryMaguire,PaulPogba,BrunoFernandes,JadonSancho,MarcusRashford,ScottMcTominay,EdinsonCavani
501,2022-02-09,Norwich City,Crystal Palace,AngusGunn,BenGibson,BrandonWilliams,MaxAarons,GrantHanley,KennyMcLean,MilotRashica,PierreLees-Melou,PrzemyslawPlacheta,AdamIdah,TeemuPukki,VicenteGuaita,JoachimAndersen,TyrickMitchell,MarcGuéhi,JoelWard,ConorGallagher,JeffreySchlupp,WillHughes,MichaelOlise,WilfriedZaha,Jean-PhilippeMateta
502,2022-02-08,West Ham United,Watford,LukaszFabianski,AaronCresswell,KurtZouma,CraigDawson,VladimírCoufal,SaïdBenrahma,DeclanRice,JarrodBowen,TomásSoucek,PabloFornals,MichailAntonio,BenFoster,Samir,KikoFemenía,CraigCathcart,HassaneKamara,JurajKucka,EdoKayembe,TomCleverley,MoussaSissoko,EmmanuelDennis,JoshuaKing
503,2022-02-10,Wolverhampton Wanderers,Arsenal,JoséSá,RomainSaïss,MaximilianKilman,ConorCoady,NélsonSemedo,Marçal,LeanderDendoncker,RúbenNeves,Trincão,RaúlJiménez,DanielPodence,AaronRamsdale,BenWhite,CédricSoares,KieranTierney,GabrielMagalhães,GranitXhaka,BukayoSaka,MartinØdegaard,ThomasPartey,GabrielMartinelli,AlexandreLacazette
504,2022-02-10,Liverpool,Leicester City,Alisson,VirgilvanDijk,TrentAlexander-Arnold,JoëlMatip,AndrewRobertson,Thiago,CurtisJones,Fabinho,LuisDíaz,DiogoJota,RobertoFirmino,KasperSchmeichel,JamesJustin,LukeThomas,WilfredNdidi,DanielAmartey,BoubakarySoumaré,KiernanDewsbury-Hall,JamesMaddison,AdemolaLookman,MarcAlbrighton,PatsonDaka
505,2022-02-09,Manchester City,Brentford,Ederson,JoãoCancelo,AymericLaporte,JohnStones,RúbenDias,BernardoSilva,KevinDeBruyne,Rodri,RiyadMahrez,PhilFoden,RaheemSterling,DavidRaya,EthanPinnock,KristofferAjer,PontusJansson,ChristianNørgaard,MathiasJensen,FrankOnyeka,RicoHenry,MadsRoerslev,SamanGhoddos,SergiCanós
506,2022-02-08,Newcastle United,Everton,MartinDúbravka,MattTargett,KieranTrippier,FabianSchär,JamaalLascelles,JoeWillock,JonjoShelvey,Joelinton,ChrisWood,AllanSaint-Maximin,RyanFraser,JordanPickford,YerryMina,MasonHolgate,MichaelKeane,AndrosTownsend,Allan,SéamusColeman,AndréGomes,AnthonyGordon,Richarlison,DemaraiGray
507,2022-02-09,Tottenham Hotspur,Southampton,HugoLloris,DavinsonSánchez,BenDavies,CristianRomero,EmersonRoyal,HarryWinks,SergioReguilón,Pierre-EmileHøjbjerg,HarryKane,LucasMoura,SonHeung-Min,FraserForster,KyleWalker-Peters,JanBednarek,RomainPerraud,MohammedSalisu,MohamedElyounoussi,OriolRomeu,StuartArmstrong,JamesWard-Prowse,ArmandoBroja,ChéAdams
508,2022-02-12,Brentford,Crystal Palace,DavidRaya,EthanPinnock,KristofferAjer,PontusJansson,ChristianNørgaard,MathiasJensen,RicoHenry,SergiCanós,VitalyJanelt,BryanMbeumo,YoaneWissa,VicenteGuaita,MarcGuéhi,JoelWard,JoachimAndersen,TyrickMitchell,JeffreySchlupp,WillHughes,ConorGallagher,OdsonneÉdouard,WilfriedZaha,JordanAyew
509,2022-02-13,Burnley,Liverpool,NickPope,BenMee,JamesTarkowski,ConnorRoberts,ErikPieters,AaronLennon,AshleyWestwood,MaxwelCornet,JoshBrownhill,JayRodríguez,WoutWeghorst,Alisson,VirgilvanDijk,TrentAlexander-Arnold,JoëlMatip,AndrewRobertson,JordanHenderson,NabyKeïta,Fabinho,RobertoFirmino,SadioMané,MohamedSalah
510,2022-04-20,Chelsea,Arsenal,ÉdouardMendy,MalangSarr,ReeceJames,AndreasChristensen,MarcosAlonso,CésarAzpilicueta,N'GoloKanté,RubenLoftus-Cheek,TimoWerner,MasonMount,RomeluLukaku,AaronRamsdale,RobHolding,NunoTavares,BenWhite,GabrielMagalhães,EmileSmithRowe,MohamedElneny,MartinØdegaard,GranitXhaka,BukayoSaka,EddieNketiah
511,2022-02-12,Everton,Leeds United,JordanPickford,SéamusColeman,MasonHolgate,MichaelKeane,JonjoeKenny,DonnyvandeBeek,AlexIwobi,AnthonyGordon,Allan,DominicCalvert-Lewin,Richarlison,IllanMeslier,RobinKoch,PascalStruijk,DiegoLlorente,MateuszKlich,Rodrigo,LukeAyling,StuartDallas,Raphinha,DanJames,JackHarrison
512,2022-02-13,Leicester City,West Ham United,KasperSchmeichel,RicardoPereira,DanielAmartey,ÇaglarSöyüncü,JamesJustin,KiernanDewsbury-Hall,YouriTielemans,WilfredNdidi,PatsonDaka,JamesMaddison,HarveyBarnes,LukaszFabianski,AaronCresswell,IssaDiop,CraigDawson,VladimírCoufal,ManuelLanzini,JarrodBowen,DeclanRice,TomásSoucek,PabloFornals,MichailAntonio
513,2022-02-12,Manchester United,Southampton,DaviddeGea,HarryMaguire,DiogoDalot,LukeShaw,RaphaëlVarane,JadonSancho,PaulPogba,BrunoFernandes,MarcusRashford,ScottMcTominay,CristianoRonaldo,FraserForster,JanBednarek,MohammedSalisu,KyleWalker-Peters,RomainPerraud,OriolRomeu,MohamedElyounoussi,JamesWard-Prowse,StuartArmstrong,ChéAdams,ArmandoBroja
514,2022-02-13,Newcastle United,Aston Villa,MartinDúbravka,DanBurn,FabianSchär,JavierManquillo,KieranTrippier,Joelinton,JonjoShelvey,JoeWillock,ChrisWood,AllanSaint-Maximin,RyanFraser,EmilianoMartínez,LucasDigne,CalumChambers,MattyCash,TyroneMings,JohnMcGinn,JacobRamsey,DouglasLuiz,OllieWatkins,PhilippeCoutinho,EmilianoBuendía
515,2022-02-12,Norwich City,Manchester City,AngusGunn,BenGibson,BrandonWilliams,MaxAarons,GrantHanley,KennyMcLean,BillyGilmour,PierreLees-Melou,MilotRashica,JoshSargent,TeemuPukki,Ederson,RúbenDias,NathanAké,OleksandrZinchenko,KyleWalker,Fernandinho,BernardoSilva,IlkayGündogan,RaheemSterling,PhilFoden,RiyadMahrez
516,2022-02-13,Tottenham Hotspur,Wolverhampton Wanderers,HugoLloris,CristianRomero,BenDavies,DavinsonSánchez,HarryWinks,MattDoherty,RodrigoBentancur,RyanSessegnon,SonHeung-Min,LucasMoura,HarryKane,JoséSá,MaximilianKilman,ConorCoady,RomainSaïss,RayanAït-Nouri,LukeCundle,NélsonSemedo,RúbenNeves,LeanderDendoncker,DanielPodence,RaúlJiménez
517,2022-02-12,Watford,Brighton & Hove Albion,BenFoster,CraigCathcart,Samir,HassaneKamara,KikoFemenía,EdoKayembe,JurajKucka,TomCleverley,MoussaSissoko,JoshuaKing,EmmanuelDennis,RobertSánchez,AdamWebster,JoëlVeltman,LewisDunk,TariqLamptey,MarcCucurella,AdamLallana,PascalGroß,JakubModer,DannyWelbeck,NealMaupay
518,2022-02-19,Arsenal,Brentford,AaronRamsdale,BenWhite,KieranTierney,CédricSoares,GabrielMagalhães,MartinØdegaard,BukayoSaka,EmileSmithRowe,GranitXhaka,ThomasPartey,AlexandreLacazette,DavidRaya,EthanPinnock,PontusJansson,KristofferAjer,RicoHenry,ChristianNørgaard,MathiasJensen,JoshDasilva,SergiCanós,YoaneWissa,BryanMbeumo
519,2022-02-19,Aston Villa,Watford,EmilianoMartínez,LucasDigne,CalumChambers,TyroneMings,MattyCash,JacobRamsey,DouglasLuiz,JohnMcGinn,DannyIngs,PhilippeCoutinho,EmilianoBuendía,BenFoster,CraigCathcart,Samir,HassaneKamara,KikoFemenía,ImrânLouza,TomCleverley,MoussaSissoko,JoshuaKing,IsmaïlaSarr,EmmanuelDennis
520,2022-02-19,Brighton & Hove Albion,Burnley,RobertSánchez,MarcCucurella,TariqLamptey,JoëlVeltman,ShaneDuffy,AlexisMacAllister,JakubModer,YvesBissouma,AdamLallana,NealMaupay,DannyWelbeck,NickPope,BenMee,ErikPieters,NathanCollins,ConnorRoberts,JackCork,AaronLennon,DwightMcNeil,JoshBrownhill,WoutWeghorst,MaxwelCornet
521,2022-02-19,Crystal Palace,Chelsea,VicenteGuaita,JoachimAndersen,TyrickMitchell,MarcGuéhi,NathanielClyne,JordanAyew,CheikhouKouyaté,JeffreySchlupp,MichaelOlise,JamesMcArthur,WilfriedZaha,ÉdouardMendy,AntonioRüdiger,ThiagoSilva,AndreasChristensen,MalangSarr,N'GoloKanté,Jorginho,ChristianPulisic,HakimZiyech,RomeluLukaku,KaiHavertz
522,2022-02-20,Leeds United,Manchester United,IllanMeslier,StuartDallas,DiegoLlorente,PascalStruijk,LukeAyling,MateuszKlich,DanJames,AdamForshaw,JackHarrison,RobinKoch,Rodrigo,DaviddeGea,VictorLindelöf,LukeShaw,HarryMaguire,AaronWan-Bissaka,JadonSancho,PaulPogba,JesseLingard,BrunoFernandes,ScottMcTominay,CristianoRonaldo
523,2022-02-19,Liverpool,Norwich City,Alisson,KonstantinosTsimikas,VirgilvanDijk,JoëlMatip,JoeGomez,JordanHenderson,NabyKeïta,AlexOxlade-Chamberlain,LuisDíaz,SadioMané,MohamedSalah,AngusGunn,BenGibson,BrandonWilliams,MaxAarons,GrantHanley,MathiasNormann,BillyGilmour,KennyMcLean,MilotRashica,JoshSargent,TeemuPukki
524,2022-02-19,Manchester City,Tottenham Hotspur,Ederson,JoãoCancelo,AymericLaporte,RúbenDias,KyleWalker,KevinDeBruyne,Rodri,IlkayGündogan,PhilFoden,BernardoSilva,RaheemSterling,HugoLloris,CristianRomero,EricDier,BenDavies,EmersonRoyal,RodrigoBentancur,RyanSessegnon,Pierre-EmileHøjbjerg,DejanKulusevski,SonHeung-Min,HarryKane
525,2022-02-19,Southampton,Everton,FraserForster,MohammedSalisu,KyleWalker-Peters,JanBednarek,TinoLivramento,StuartArmstrong,OriolRomeu,MohamedElyounoussi,JamesWard-Prowse,ArmandoBroja,ChéAdams,JordanPickford,JonjoeKenny,MasonHolgate,SéamusColeman,MichaelKeane,Allan,DonnyvandeBeek,AlexIwobi,AnthonyGordon,Richarlison,DominicCalvert-Lewin
526,2022-02-19,West Ham United,Newcastle United,LukaszFabianski,AaronCresswell,KurtZouma,CraigDawson,RyanFredericks,SaïdBenrahma,JarrodBowen,DeclanRice,TomásSoucek,PabloFornals,MichailAntonio,MartinDúbravka,DanBurn,FabianSchär,EmilKrafth,MattTargett,Joelinton,JonjoShelvey,JoeWillock,ChrisWood,JacobMurphy,RyanFraser
527,2022-02-20,Wolverhampton Wanderers,Leicester City,JoséSá,ConorCoady,MaximilianKilman,RomainSaïss,RúbenNeves,RayanAït-Nouri,JoãoMoutinho,NélsonSemedo,LeanderDendoncker,RaúlJiménez,DanielPodence,KasperSchmeichel,LukeThomas,RicardoPereira,DanielAmartey,ÇaglarSöyüncü,WilfredNdidi,KiernanDewsbury-Hall,YouriTielemans,MarcAlbrighton,AdemolaLookman,PatsonDaka
528,2022-03-16,Arsenal,Liverpool,AaronRamsdale,GabrielMagalhães,BenWhite,CédricSoares,KieranTierney,MartinØdegaard,GabrielMartinelli,BukayoSaka,GranitXhaka,ThomasPartey,AlexandreLacazette,Alisson,AndrewRobertson,VirgilvanDijk,JoëlMatip,TrentAlexander-Arnold,JordanHenderson,Fabinho,Thiago,DiogoJota,LuisDíaz,SadioMané
529,2022-02-26,Brentford,Newcastle United,DavidRaya,PontusJansson,RicoHenry,KristofferAjer,EthanPinnock,ChristianNørgaard,MathiasJensen,VitalyJanelt,JoshDasilva,YoaneWissa,BryanMbeumo,MartinDúbravka,MattTargett,FabianSchär,EmilKrafth,DanBurn,Joelinton,JoeWillock,JonjoShelvey,RyanFraser,JacobMurphy,ChrisWood
530,2022-02-26,Brighton & Hove Albion,Aston Villa,RobertSánchez,MarcCucurella,JoëlVeltman,LewisDunk,JakubModer,AlexisMacAllister,YvesBissouma,TariqLamptey,SollyMarch,LeandroTrossard,NealMaupay,EmilianoMartínez,LucasDigne,EzriKonsa,TyroneMings,MattyCash,DouglasLuiz,JacobRamsey,JohnMcGinn,PhilippeCoutinho,OllieWatkins,DannyIngs
531,2022-05-19,Chelsea,Leicester City,ÉdouardMendy,AntonioRüdiger,ThiagoSilva,TrevohChalobah,ReeceJames,Jorginho,MarcosAlonso,N'GoloKanté,ChristianPulisic,HakimZiyech,RomeluLukaku,KasperSchmeichel,DanielAmartey,JonnyEvans,WesleyFofana,LukeThomas,TimothyCastagne,NampalysMendy,KiernanDewsbury-Hall,JamesMaddison,JamieVardy,KelechiIheanacho
532,2022-02-26,Crystal Palace,Burnley,JackButland,MarcGuéhi,JoachimAndersen,NathanielClyne,TyrickMitchell,LukaMilivojevic,JamesMcArthur,ConorGallagher,MichaelOlise,JeffreySchlupp,WilfriedZaha,NickPope,BenMee,ErikPieters,JamesTarkowski,ConnorRoberts,JackCork,AaronLennon,DwightMcNeil,JoshBrownhill,WoutWeghorst,JayRodríguez
533,2022-02-26,Everton,Manchester City,JordanPickford,MasonHolgate,MichaelKeane,SéamusColeman,JonjoeKenny,DonnyvandeBeek,AbdoulayeDoucouré,Allan,AlexIwobi,AnthonyGordon,Richarlison,Ederson,JohnStones,AymericLaporte,JoãoCancelo,RúbenDias,KevinDeBruyne,Rodri,IlkayGündogan,PhilFoden,BernardoSilva,RaheemSterling
534,2022-02-26,Leeds United,Tottenham Hotspur,IllanMeslier,JuniorFirpo,DiegoLlorente,PascalStruijk,LukeAyling,StuartDallas,AdamForshaw,RobinKoch,JackHarrison,Raphinha,DanJames,HugoLloris,EricDier,BenDavies,CristianRomero,MattDoherty,HarryWinks,RyanSessegnon,Pierre-EmileHøjbjerg,HarryKane,DejanKulusevski,SonHeung-Min
535,2022-02-26,Manchester United,Watford,DaviddeGea,AlexTelles,RaphaëlVarane,VictorLindelöf,AaronWan-Bissaka,Fred,PaulPogba,BrunoFernandes,AnthonyElanga,NemanjaMatic,CristianoRonaldo,BenFoster,Samir,CraigCathcart,JeremyNgakia,HassaneKamara,TomCleverley,ImrânLouza,MoussaSissoko,IsmaïlaSarr,EmmanuelDennis,JoshuaKing
536,2022-02-25,Southampton,Norwich City,FraserForster,TinoLivramento,MohammedSalisu,JanBednarek,KyleWalker-Peters,OriolRomeu,MohamedElyounoussi,JamesWard-Prowse,StuartArmstrong,ChéAdams,ArmandoBroja,AngusGunn,BenGibson,BrandonWilliams,MaxAarons,GrantHanley,MathiasNormann,MilotRashica,KennyMcLean,BillyGilmour,JoshSargent,TeemuPukki
537,2022-02-27,West Ham United,Wolverhampton Wanderers,LukaszFabianski,CraigDawson,KurtZouma,AaronCresswell,TomásSoucek,DeclanRice,BenJohnson,PabloFornals,JarrodBowen,MichailAntonio,ManuelLanzini,JoséSá,ConorCoady,MaximilianKilman,RomainSaïss,Ki-JanaHoever,RúbenNeves,Marçal,LeanderDendoncker,HwangHee-Chan,Trincão,FábioSilva
538,2022-03-05,Aston Villa,Southampton,EmilianoMartínez,AshleyYoung,CalumChambers,TyroneMings,MattyCash,JacobRamsey,DouglasLuiz,JohnMcGinn,PhilippeCoutinho,OllieWatkins,DannyIngs,FraserForster,JackStephens,JanBednarek,TinoLivramento,RomainPerraud,OriolRomeu,MohamedElyounoussi,JamesWard-Prowse,StuartArmstrong,ChéAdams,ArmandoBroja
539,2022-03-05,Burnley,Chelsea,NickPope,JamesTarkowski,ConnorRoberts,NathanCollins,CharlieTaylor,DwightMcNeil,JoshBrownhill,AshleyWestwood,AaronLennon,WoutWeghorst,JayRodríguez,ÉdouardMendy,AntonioRüdiger,TrevohChalobah,ThiagoSilva,SaúlÑíguez,Jorginho,ReeceJames,N'GoloKanté,KaiHavertz,ChristianPulisic,MasonMount
540,2022-03-05,Leicester City,Leeds United,KasperSchmeichel,HamzaChoudhury,LukeThomas,DanielAmartey,ÇaglarSöyüncü,WilfredNdidi,KiernanDewsbury-Hall,YouriTielemans,MarcAlbrighton,JamieVardy,HarveyBarnes,IllanMeslier,JuniorFirpo,PascalStruijk,LukeAyling,StuartDallas,MateuszKlich,RobinKoch,Raphinha,Rodrigo,JackHarrison,DanJames
541,2022-03-05,Liverpool,West Ham United,Alisson,IbrahimaKonaté,TrentAlexander-Arnold,VirgilvanDijk,AndrewRobertson,JordanHenderson,Fabinho,NabyKeïta,MohamedSalah,SadioMané,LuisDíaz,LukaszFabianski,BenJohnson,AaronCresswell,CraigDawson,KurtZouma,TomásSoucek,JarrodBowen,NikolaVlasic,ManuelLanzini,PabloFornals,MichailAntonio
542,2022-03-06,Manchester City,Manchester United,Ederson,KyleWalker,AymericLaporte,JoãoCancelo,JohnStones,Rodri,BernardoSilva,KevinDeBruyne,JackGrealish,PhilFoden,RiyadMahrez,DaviddeGea,HarryMaguire,AaronWan-Bissaka,AlexTelles,VictorLindelöf,JadonSancho,PaulPogba,AnthonyElanga,Fred,ScottMcTominay,BrunoFernandes
543,2022-03-05,Newcastle United,Brighton & Hove Albion,MartinDúbravka,EmilKrafth,MattTargett,FabianSchär,DanBurn,JoeWillock,Joelinton,JonjoShelvey,JacobMurphy,ChrisWood,RyanFraser,RobertSánchez,JoëlVeltman,MarcCucurella,ShaneDuffy,LewisDunk,JakubModer,StevenAlzate,LeandroTrossard,PascalGroß,DannyWelbeck,TariqLamptey
544,2022-03-05,Norwich City,Brentford,TimKrul,BenGibson,SamByram,BrandonWilliams,GrantHanley,MathiasNormann,KennyMcLean,BillyGilmour,MilotRashica,JoshSargent,TeemuPukki,DavidRaya,EthanPinnock,PontusJansson,RicoHenry,KristofferAjer,ChristianNørgaard,VitalyJanelt,SergiCanós,BryanMbeumo,ChristianEriksen,IvanToney
545,2022-03-07,Tottenham Hotspur,Everton,HugoLloris,CristianRomero,BenDavies,EricDier,RyanSessegnon,MattDoherty,RodrigoBentancur,Pierre-EmileHøjbjerg,DejanKulusevski,SonHeung-Min,HarryKane,JordanPickford,MichaelKeane,SéamusColeman,JonjoeKenny,MasonHolgate,AnthonyGordon,Allan,AbdoulayeDoucouré,Richarlison,DonnyvandeBeek,DominicCalvert-Lewin
546,2022-03-06,Watford,Arsenal,BenFoster,Samir,CraigCathcart,HassaneKamara,KikoFemenía,ImrânLouza,MoussaSissoko,TomCleverley,JoãoPedro,EmmanuelDennis,CuchoHernández,AaronRamsdale,GabrielMagalhães,BenWhite,CédricSoares,KieranTierney,GranitXhaka,MartinØdegaard,BukayoSaka,ThomasPartey,GabrielMartinelli,AlexandreLacazette
547,2022-03-05,Wolverhampton Wanderers,Crystal Palace,JoséSá,ConorCoady,MaximilianKilman,RomainSaïss,Ki-JanaHoever,RúbenNeves,Marçal,JoãoMoutinho,HwangHee-Chan,PedroNeto,DanielPodence,VicenteGuaita,JoachimAndersen,TyrickMitchell,MarcGuéhi,NathanielClyne,WilfriedZaha,ConorGallagher,CheikhouKouyaté,JeffreySchlupp,MichaelOlise,Jean-PhilippeMateta
548,2022-03-13,Arsenal,Leicester City,AaronRamsdale,CédricSoares,GabrielMagalhães,KieranTierney,BenWhite,MartinØdegaard,ThomasPartey,GranitXhaka,BukayoSaka,GabrielMartinelli,AlexandreLacazette,KasperSchmeichel,RicardoPereira,LukeThomas,DanielAmartey,ÇaglarSöyüncü,KiernanDewsbury-Hall,MarcAlbrighton,JamesMaddison,HarveyBarnes,NampalysMendy,KelechiIheanacho
549,2022-03-12,Brentford,Burnley,DavidRaya,PontusJansson,EthanPinnock,RicoHenry,KristofferAjer,VitalyJanelt,BryanMbeumo,ChristianNørgaard,SergiCanós,ChristianEriksen,IvanToney,NickPope,NathanCollins,JamesTarkowski,ConnorRoberts,CharlieTaylor,AaronLennon,AshleyWestwood,DwightMcNeil,JoshBrownhill,WoutWeghorst,MaxwelCornet
550,2022-03-12,Brighton & Hove Albion,Liverpool,RobertSánchez,LewisDunk,TariqLamptey,MarcCucurella,JoëlVeltman,LeandroTrossard,SollyMarch,AlexisMacAllister,YvesBissouma,StevenAlzate,NealMaupay,Alisson,AndrewRobertson,VirgilvanDijk,JoëlMatip,TrentAlexander-Arnold,JordanHenderson,NabyKeïta,Fabinho,LuisDíaz,MohamedSalah,SadioMané
551,2022-03-13,Chelsea,Newcastle United,ÉdouardMendy,MalangSarr,AntonioRüdiger,TrevohChalobah,AndreasChristensen,MasonMount,N'GoloKanté,Jorginho,HakimZiyech,KaiHavertz,TimoWerner,MartinDúbravka,FabianSchär,JamaalLascelles,MattTargett,JavierManquillo,DanBurn,JacobMurphy,BrunoGuimarães,MiguelAlmirón,SeanLongstaff,ChrisWood
552,2022-03-14,Crystal Palace,Manchester City,VicenteGuaita,NathanielClyne,MarcGuéhi,TyrickMitchell,JoachimAndersen,ConorGallagher,JeffreySchlupp,CheikhouKouyaté,Jean-PhilippeMateta,MichaelOlise,WilfriedZaha,Ederson,KyleWalker,JoãoCancelo,JohnStones,AymericLaporte,Rodri,KevinDeBruyne,BernardoSilva,JackGrealish,PhilFoden,RiyadMahrez
553,2022-03-13,Everton,Wolverhampton Wanderers,JordanPickford,BenGodfrey,JonjoeKenny,MasonHolgate,SéamusColeman,AbdoulayeDoucouré,VitaliiMykolenko,DonnyvandeBeek,AnthonyGordon,DemaraiGray,Richarlison,JoséSá,RomainSaïss,MaximilianKilman,ConorCoady,Marçal,RúbenNeves,LeanderDendoncker,JoãoMoutinho,Jonny,HwangHee-Chan,RaúlJiménez
554,2022-03-13,Leeds United,Norwich City,IllanMeslier,DiegoLlorente,PascalStruijk,LukeAyling,StuartDallas,MateuszKlich,Raphinha,AdamForshaw,Rodrigo,DanJames,PatrickBamford,TimKrul,MaxAarons,BrandonWilliams,OzanKabak,BenGibson,PierreLees-Melou,KennyMcLean,LukasRupp,JoshSargent,MilotRashica,TeemuPukki
555,2022-03-12,Manchester United,Tottenham Hotspur,DaviddeGea,DiogoDalot,HarryMaguire,AlexTelles,RaphaëlVarane,NemanjaMatic,MarcusRashford,JadonSancho,PaulPogba,Fred,CristianoRonaldo,HugoLloris,CristianRomero,BenDavies,EricDier,MattDoherty,SergioReguilón,RodrigoBentancur,Pierre-EmileHøjbjerg,DejanKulusevski,SonHeung-Min,HarryKane
556,2022-03-13,Southampton,Watford,FraserForster,MohammedSalisu,KyleWalker-Peters,JanBednarek,RomainPerraud,OriolRomeu,JamesWard-Prowse,StuartArmstrong,MohamedElyounoussi,ChéAdams,WilliamSmallbone,BenFoster,ChristianKabasele,HassaneKamara,KikoFemenía,Samir,ImrânLouza,JurajKucka,MoussaSissoko,JoãoPedro,EmmanuelDennis,CuchoHernández
