,date,team,opponent,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
270,2022-03-05,Aston Villa,Southampton,EmilianoMartínez,AshleyYoung,CalumChambers,TyroneMings,MattyCash,JacobRamsey,DouglasLuiz,JohnMcGinn,PhilippeCoutinho,OllieWatkins,DannyIngs,FraserForster,JackStephens,JanBednarek,TinoLivramento,RomainPerraud,OriolRomeu,MohamedElyounoussi,JamesWard-Prowse,StuartArmstrong,ChéAdams,ArmandoBroja
271,2022-03-05,Burnley,Chelsea,NickPope,JamesTarkowski,ConnorRoberts,NathanCollins,CharlieTaylor,DwightMcNeil,JoshBrownhill,AshleyWestwood,AaronLennon,WoutWeghorst,JayRodríguez,ÉdouardMendy,AntonioRüdiger,TrevohChalobah,ThiagoSilva,SaúlÑíguez,Jorginho,ReeceJames,N'GoloKanté,KaiHavertz,ChristianPulisic,MasonMount
272,2022-03-05,Leicester City,Leeds United,KasperSchmeichel,HamzaChoudhury,LukeThomas,DanielAmartey,ÇaglarSöyüncü,WilfredNdidi,KiernanDewsbury-Hall,YouriTielemans,MarcAlbrighton,JamieVardy,HarveyBarnes,IllanMeslier,JuniorFirpo,PascalStruijk,LukeAyling,StuartDallas,MateuszKlich,RobinKoch,Raphinha,Rodrigo,JackHarrison,DanJames
273,2022-03-05,Liverpool,West Ham United,Alisson,IbrahimaKonaté,TrentAlexander-Arnold,VirgilvanDijk,AndrewRobertson,JordanHenderson,Fabinho,NabyKeïta,MohamedSalah,SadioMané,LuisDíaz,LukaszFabianski,BenJohnson,AaronCresswell,CraigDawson,KurtZouma,TomásSoucek,JarrodBowen,NikolaVlasic,ManuelLanzini,PabloFornals,MichailAntonio
274,2022-03-06,Manchester City,Manchester United,Ederson,KyleWalker,AymericLaporte,JoãoCancelo,JohnStones,Rodri,BernardoSilva,KevinDeBruyne,JackGrealish,PhilFoden,RiyadMahrez,DaviddeGea,HarryMaguire,AaronWan-Bissaka,AlexTelles,VictorLindelöf,JadonSancho,PaulPogba,AnthonyElanga,Fred,ScottMcTominay,BrunoFernandes
275,2022-03-05,Newcastle United,Brighton & Hove Albion,MartinDúbravka,EmilKrafth,MattTargett,FabianSchär,DanBurn,JoeWillock,Joelinton,JonjoShelvey,JacobMurphy,ChrisWood,RyanFraser,RobertSánchez,JoëlVeltman,MarcCucurella,ShaneDuffy,LewisDunk,JakubModer,StevenAlzate,LeandroTrossard,PascalGroß,DannyWelbeck,TariqLamptey
276,2022-03-05,Norwich City,Brentford,TimKrul,BenGibson,SamByram,BrandonWilliams,GrantHanley,MathiasNormann,KennyMcLean,BillyGilmour,MilotRashica,JoshSargent,TeemuPukki,DavidRaya,EthanPinnock,PontusJansson,RicoHenry,KristofferAjer,ChristianNørgaard,VitalyJanelt,SergiCanós,BryanMbeumo,ChristianEriksen,IvanToney
277,2022-03-07,Tottenham Hotspur,Everton,HugoLloris,CristianRomero,BenDavies,EricDier,RyanSessegnon,MattDoherty,RodrigoBentancur,Pierre-EmileHøjbjerg,DejanKulusevski,SonHeung-Min,HarryKane,JordanPickford,MichaelKeane,SéamusColeman,JonjoeKenny,MasonHolgate,AnthonyGordon,Allan,AbdoulayeDoucouré,Richarlison,DonnyvandeBeek,DominicCalvert-Lewin
278,2022-03-06,Watford,Arsenal,BenFoster,Samir,CraigCathcart,HassaneKamara,KikoFemenía,ImrânLouza,MoussaSissoko,TomCleverley,JoãoPedro,EmmanuelDennis,CuchoHernández,AaronRamsdale,GabrielMagalhães,BenWhite,CédricSoares,KieranTierney,GranitXhaka,MartinØdegaard,BukayoSaka,ThomasPartey,GabrielMartinelli,AlexandreLacazette
279,2022-03-05,Wolverhampton Wanderers,Crystal Palace,JoséSá,ConorCoady,MaximilianKilman,RomainSaïss,Ki-JanaHoever,RúbenNeves,Marçal,JoãoMoutinho,HwangHee-Chan,PedroNeto,DanielPodence,VicenteGuaita,JoachimAndersen,TyrickMitchell,MarcGuéhi,NathanielClyne,WilfriedZaha,ConorGallagher,CheikhouKouyaté,JeffreySchlupp,MichaelOlise,Jean-PhilippeMateta
280,2022-03-13,Arsenal,Leicester City,AaronRamsdale,CédricSoares,GabrielMagalhães,KieranTierney,BenWhite,MartinØdegaard,ThomasPartey,GranitXhaka,BukayoSaka,GabrielMartinelli,AlexandreLacazette,KasperSchmeichel,RicardoPereira,LukeThomas,DanielAmartey,ÇaglarSöyüncü,KiernanDewsbury-Hall,MarcAlbrighton,JamesMaddison,HarveyBarnes,NampalysMendy,KelechiIheanacho
281,2022-03-12,Brentford,Burnley,DavidRaya,PontusJansson,EthanPinnock,RicoHenry,KristofferAjer,VitalyJanelt,BryanMbeumo,ChristianNørgaard,SergiCanós,ChristianEriksen,IvanToney,NickPope,NathanCollins,JamesTarkowski,ConnorRoberts,CharlieTaylor,AaronLennon,AshleyWestwood,DwightMcNeil,JoshBrownhill,WoutWeghorst,MaxwelCornet
282,2022-03-12,Brighton & Hove Albion,Liverpool,RobertSánchez,LewisDunk,TariqLamptey,MarcCucurella,JoëlVeltman,LeandroTrossard,SollyMarch,AlexisMacAllister,YvesBissouma,StevenAlzate,NealMaupay,Alisson,AndrewRobertson,VirgilvanDijk,JoëlMatip,TrentAlexander-Arnold,JordanHenderson,NabyKeïta,Fabinho,LuisDíaz,MohamedSalah,SadioMané
283,2022-03-13,Chelsea,Newcastle United,ÉdouardMendy,MalangSarr,AntonioRüdiger,TrevohChalobah,AndreasChristensen,MasonMount,N'GoloKanté,Jorginho,HakimZiyech,KaiHavertz,TimoWerner,MartinDúbravka,FabianSchär,JamaalLascelles,MattTargett,JavierManquillo,DanBurn,JacobMurphy,BrunoGuimarães,MiguelAlmirón,SeanLongstaff,ChrisWood
284,2022-03-14,Crystal Palace,Manchester City,VicenteGuaita,NathanielClyne,MarcGuéhi,TyrickMitchell,JoachimAndersen,ConorGallagher,JeffreySchlupp,CheikhouKouyaté,Jean-PhilippeMateta,MichaelOlise,WilfriedZaha,Ederson,KyleWalker,JoãoCancelo,JohnStones,AymericLaporte,Rodri,KevinDeBruyne,BernardoSilva,JackGrealish,PhilFoden,RiyadMahrez
285,2022-03-13,Everton,Wolverhampton Wanderers,JordanPickford,BenGodfrey,JonjoeKenny,MasonHolgate,SéamusColeman,AbdoulayeDoucouré,VitaliiMykolenko,DonnyvandeBeek,AnthonyGordon,DemaraiGray,Richarlison,JoséSá,RomainSaïss,MaximilianKilman,ConorCoady,Marçal,RúbenNeves,LeanderDendoncker,JoãoMoutinho,Jonny,HwangHee-Chan,RaúlJiménez
286,2022-03-13,Leeds United,Norwich City,IllanMeslier,DiegoLlorente,PascalStruijk,LukeAyling,StuartDallas,MateuszKlich,Raphinha,AdamForshaw,Rodrigo,DanJames,PatrickBamford,TimKrul,MaxAarons,BrandonWilliams,OzanKabak,BenGibson,PierreLees-Melou,KennyMcLean,LukasRupp,JoshSargent,MilotRashica,TeemuPukki
287,2022-03-12,Manchester United,Tottenham Hotspur,DaviddeGea,DiogoDalot,HarryMaguire,AlexTelles,RaphaëlVarane,NemanjaMatic,MarcusRashford,JadonSancho,PaulPogba,Fred,CristianoRonaldo,HugoLloris,CristianRomero,BenDavies,EricDier,MattDoherty,SergioReguilón,RodrigoBentancur,Pierre-EmileHøjbjerg,DejanKulusevski,SonHeung-Min,HarryKane
288,2022-03-13,Southampton,Watford,FraserForster,MohammedSalisu,KyleWalker-Peters,JanBednarek,RomainPerraud,OriolRomeu,JamesWard-Prowse,StuartArmstrong,MohamedElyounoussi,ChéAdams,WilliamSmallbone,BenFoster,ChristianKabasele,HassaneKamara,KikoFemenía,Samir,ImrânLouza,JurajKucka,MoussaSissoko,JoãoPedro,EmmanuelDennis,CuchoHernández
289,2022-03-13,West Ham United,Aston Villa,LukaszFabianski,KurtZouma,CraigDawson,AaronCresswell,BenJohnson,TomásSoucek,ManuelLanzini,DeclanRice,PabloFornals,SaïdBenrahma,MichailAntonio,EmilianoMartínez,CalumChambers,LucasDigne,MattyCash,TyroneMings,PhilippeCoutinho,JohnMcGinn,JacobRamsey,DouglasLuiz,OllieWatkins,DannyIngs
290,2022-03-19,Aston Villa,Arsenal,EmilianoMartínez,MattyCash,TyroneMings,AshleyYoung,EzriKonsa,JohnMcGinn,PhilippeCoutinho,JacobRamsey,EmilianoBuendía,DouglasLuiz,OllieWatkins,BerndLeno,KieranTierney,GabrielMagalhães,BenWhite,CédricSoares,EmileSmithRowe,MartinØdegaard,BukayoSaka,ThomasPartey,GranitXhaka,AlexandreLacazette
291,2022-04-21,Burnley,Southampton,NickPope,NathanCollins,ConnorRoberts,JamesTarkowski,CharlieTaylor,DwightMcNeil,JoshBrownhill,MaxwelCornet,JackCork,JayRodríguez,WoutWeghorst,FraserForster,JanBednarek,YanValery,Lyanco,OriolRomeu,RomainPerraud,JamesWard-Prowse,StuartArmstrong,KyleWalker-Peters,ArmandoBroja,MohamedElyounoussi
292,2022-03-20,Leicester City,Brentford,KasperSchmeichel,ÇaglarSöyüncü,DanielAmartey,TimothyCastagne,JamesJustin,NampalysMendy,YouriTielemans,JamesMaddison,HarveyBarnes,KiernanDewsbury-Hall,KelechiIheanacho,DavidRaya,KristofferAjer,RicoHenry,PontusJansson,EthanPinnock,MathiasJensen,VitalyJanelt,ChristianNørgaard,YoaneWissa,BryanMbeumo,IvanToney
293,2022-04-19,Liverpool,Manchester United,Alisson,VirgilvanDijk,TrentAlexander-Arnold,JoëlMatip,AndrewRobertson,JordanHenderson,Thiago,Fabinho,LuisDíaz,SadioMané,MohamedSalah,DaviddeGea,VictorLindelöf,HarryMaguire,PhilJones,PaulPogba,AaronWan-Bissaka,DiogoDalot,NemanjaMatic,AnthonyElanga,BrunoFernandes,MarcusRashford
294,2022-04-20,Manchester City,Brighton & Hove Albion,Ederson,NathanAké,JoãoCancelo,AymericLaporte,JohnStones,KevinDeBruyne,IlkayGündogan,Rodri,RiyadMahrez,BernardoSilva,PhilFoden,RobertSánchez,MarcCucurella,JoëlVeltman,LewisDunk,EnockMwepu,MoisésCaicedo,TariqLamptey,SollyMarch,AlexisMacAllister,PascalGroß,DannyWelbeck
295,2022-04-20,Newcastle United,Crystal Palace,MartinDúbravka,MattTargett,FabianSchär,EmilKrafth,DanBurn,BrunoGuimarães,JonjoShelvey,Joelinton,MiguelAlmirón,AllanSaint-Maximin,ChrisWood,VicenteGuaita,TyrickMitchell,MarcGuéhi,NathanielClyne,JoachimAndersen,JeffreySchlupp,ConorGallagher,MichaelOlise,WilfriedZaha,CheikhouKouyaté,OdsonneÉdouard
296,2022-03-10,Norwich City,Chelsea,TimKrul,MaxAarons,ChristophZimmermann,BrandonWilliams,GrantHanley,OzanKabak,PierreLees-Melou,KennyMcLean,MathiasNormann,JoshSargent,TeemuPukki,ÉdouardMendy,ThiagoSilva,TrevohChalobah,AndreasChristensen,CésarAzpilicueta,Jorginho,SaúlÑíguez,MateoKovacic,TimoWerner,KaiHavertz,MasonMount
297,2022-03-20,Tottenham Hotspur,West Ham United,HugoLloris,CristianRomero,BenDavies,EricDier,MattDoherty,SergioReguilón,RodrigoBentancur,Pierre-EmileHøjbjerg,DejanKulusevski,SonHeung-Min,HarryKane,LukaszFabianski,CraigDawson,KurtZouma,AaronCresswell,BenJohnson,TomásSoucek,ArthurMasuaku,DeclanRice,MichailAntonio,ManuelLanzini,SaïdBenrahma
298,2022-05-11,Watford,Everton,BenFoster,ChristianKabasele,AdamMasina,Samir,JeremyNgakia,EdoKayembe,MoussaSissoko,DanGosling,SamuelKalu,KenSema,JoãoPedro,JordanPickford,MichaelKeane,MasonHolgate,AlexIwobi,VitaliiMykolenko,SéamusColeman,AbdoulayeDoucouré,DemaraiGray,AnthonyGordon,FabianDelph,Richarlison
299,2022-03-18,Wolverhampton Wanderers,Leeds United,JoséSá,ConorCoady,RomainSaïss,WillyBoly,JoãoMoutinho,RúbenNeves,RayanAït-Nouri,Jonny,RaúlJiménez,DanielPodence,LeanderDendoncker,IllanMeslier,DiegoLlorente,PascalStruijk,LukeAyling,StuartDallas,MateuszKlich,JackHarrison,AdamForshaw,Rodrigo,DanJames,PatrickBamford
300,2022-04-02,Brighton & Hove Albion,Norwich City,RobertSánchez,LewisDunk,MarcCucurella,JoëlVeltman,PascalGroß,SollyMarch,TariqLamptey,AlexisMacAllister,LeandroTrossard,DannyWelbeck,NealMaupay,TimKrul,SamByram,DimitrisGiannoulis,GrantHanley,BenGibson,PierreLees-Melou,KennyMcLean,BillyGilmour,MathiasNormann,MilotRashica,TeemuPukki
301,2022-04-02,Burnley,Manchester City,NickPope,ConnorRoberts,KevinLong,CharlieTaylor,JamesTarkowski,JoshBrownhill,AaronLennon,AshleyWestwood,DwightMcNeil,JackCork,WoutWeghorst,Ederson,KyleWalker,NathanAké,JoãoCancelo,AymericLaporte,Rodri,KevinDeBruyne,IlkayGündogan,JackGrealish,PhilFoden,RaheemSterling
302,2022-04-02,Chelsea,Brentford,ÉdouardMendy,CésarAzpilicueta,MarcosAlonso,ThiagoSilva,AntonioRüdiger,RubenLoftus-Cheek,MasonMount,N'GoloKanté,HakimZiyech,TimoWerner,KaiHavertz,DavidRaya,MadsRoerslev,KristofferAjer,RicoHenry,PontusJansson,EthanPinnock,ChristianNørgaard,VitalyJanelt,ChristianEriksen,BryanMbeumo,IvanToney
303,2022-04-04,Crystal Palace,Arsenal,VicenteGuaita,TyrickMitchell,MarcGuéhi,NathanielClyne,JoachimAndersen,JeffreySchlupp,ConorGallagher,JordanAyew,WilfriedZaha,CheikhouKouyaté,Jean-PhilippeMateta,AaronRamsdale,GabrielMagalhães,CédricSoares,NunoTavares,BenWhite,GranitXhaka,BukayoSaka,EmileSmithRowe,MartinØdegaard,ThomasPartey,AlexandreLacazette
304,2022-04-02,Leeds United,Southampton,IllanMeslier,DiegoLlorente,LukeAyling,StuartDallas,LiamCooper,MateuszKlich,JackHarrison,Raphinha,AdamForshaw,Rodrigo,DanJames,FraserForster,KyleWalker-Peters,TinoLivramento,JanBednarek,MohammedSalisu,MohamedElyounoussi,OriolRomeu,IbrahimaDiallo,JamesWard-Prowse,ChéAdams,ArmandoBroja
305,2022-04-02,Liverpool,Watford,Alisson,VirgilvanDijk,JoëlMatip,AndrewRobertson,JoeGomez,JordanHenderson,Thiago,CurtisJones,RobertoFirmino,DiogoJota,MohamedSalah,BenFoster,KikoFemenía,HassaneKamara,Samir,ChristianKabasele,CuchoHernández,ImrânLouza,JurajKucka,IsmaïlaSarr,MoussaSissoko,JoãoPedro
306,2022-04-02,Manchester United,Leicester City,DaviddeGea,RaphaëlVarane,DiogoDalot,HarryMaguire,LukeShaw,AnthonyElanga,JadonSancho,PaulPogba,Fred,ScottMcTominay,BrunoFernandes,KasperSchmeichel,JonnyEvans,TimothyCastagne,WesleyFofana,JamesJustin,NampalysMendy,JamesMaddison,HarveyBarnes,YouriTielemans,KiernanDewsbury-Hall,KelechiIheanacho
307,2022-04-03,Tottenham Hotspur,Newcastle United,HugoLloris,BenDavies,CristianRomero,EricDier,Pierre-EmileHøjbjerg,MattDoherty,EmersonRoyal,RodrigoBentancur,DejanKulusevski,HarryKane,SonHeung-Min,MartinDúbravka,FabianSchär,MattTargett,JavierManquillo,DanBurn,Joelinton,JoeWillock,JonjoShelvey,RyanFraser,AllanSaint-Maximin,ChrisWood
308,2022-04-03,West Ham United,Everton,LukaszFabianski,CraigDawson,RyanFredericks,KurtZouma,AaronCresswell,PabloFornals,JarrodBowen,SaïdBenrahma,DeclanRice,TomásSoucek,MichailAntonio,JordanPickford,VitaliiMykolenko,MichaelKeane,BenGodfrey,JonjoeKenny,MasonHolgate,AbdoulayeDoucouré,AlexIwobi,Richarlison,DemaraiGray,DominicCalvert-Lewin
309,2022-04-02,Wolverhampton Wanderers,Aston Villa,JoséSá,MaximilianKilman,WillyBoly,ConorCoady,JoãoMoutinho,Marçal,Jonny,LeanderDendoncker,FábioSilva,DanielPodence,Trincão,EmilianoMartínez,TyroneMings,EzriKonsa,MattyCash,LucasDigne,JacobRamsey,MorganSanson,PhilippeCoutinho,JohnMcGinn,LeonBailey,OllieWatkins
310,2022-04-09,Arsenal,Brighton & Hove Albion,AaronRamsdale,GranitXhaka,CédricSoares,GabrielMagalhães,BenWhite,EmileSmithRowe,GabrielMartinelli,MartinØdegaard,AlbertSambiLokonga,BukayoSaka,AlexandreLacazette,RobertSánchez,LewisDunk,JoëlVeltman,MarcCucurella,EnockMwepu,YvesBissouma,MoisésCaicedo,PascalGroß,LeandroTrossard,AlexisMacAllister,DannyWelbeck
311,2022-04-09,Aston Villa,Tottenham Hotspur,EmilianoMartínez,TyroneMings,EzriKonsa,MattyCash,LucasDigne,JacobRamsey,DouglasLuiz,PhilippeCoutinho,JohnMcGinn,OllieWatkins,DannyIngs,HugoLloris,BenDavies,CristianRomero,EricDier,MattDoherty,Pierre-EmileHøjbjerg,RodrigoBentancur,EmersonRoyal,SonHeung-Min,DejanKulusevski,HarryKane
312,2022-04-10,Brentford,West Ham United,DavidRaya,KristofferAjer,RicoHenry,Zanka,EthanPinnock,VitalyJanelt,ChristianEriksen,ChristianNørgaard,YoaneWissa,IvanToney,BryanMbeumo,LukaszFabianski,VladimírCoufal,KurtZouma,AaronCresswell,CraigDawson,TomásSoucek,ManuelLanzini,JarrodBowen,DeclanRice,PabloFornals,MichailAntonio
313,2022-04-09,Everton,Manchester United,JordanPickford,VitaliiMykolenko,BenGodfrey,MichaelKeane,SéamusColeman,Allan,AlexIwobi,FabianDelph,AnthonyGordon,Richarlison,DominicCalvert-Lewin,DaviddeGea,VictorLindelöf,AlexTelles,HarryMaguire,AaronWan-Bissaka,MarcusRashford,Fred,BrunoFernandes,JadonSancho,NemanjaMatic,CristianoRonaldo
314,2022-04-10,Leicester City,Crystal Palace,KasperSchmeichel,ÇaglarSöyüncü,DanielAmartey,JamesJustin,LukeThomas,YouriTielemans,NampalysMendy,AdemolaLookman,JamesMaddison,KiernanDewsbury-Hall,PatsonDaka,VicenteGuaita,TyrickMitchell,MarcGuéhi,NathanielClyne,JoachimAndersen,JeffreySchlupp,ConorGallagher,WilfriedZaha,CheikhouKouyaté,JordanAyew,Jean-PhilippeMateta
315,2022-04-10,Manchester City,Liverpool,Ederson,JoãoCancelo,KyleWalker,AymericLaporte,JohnStones,BernardoSilva,PhilFoden,GabrielJesus,KevinDeBruyne,Rodri,RaheemSterling,Alisson,JoëlMatip,VirgilvanDijk,AndrewRobertson,TrentAlexander-Arnold,Thiago,JordanHenderson,Fabinho,MohamedSalah,SadioMané,DiogoJota
316,2022-04-08,Newcastle United,Wolverhampton Wanderers,MartinDúbravka,MattTargett,FabianSchär,EmilKrafth,DanBurn,BrunoGuimarães,JonjoShelvey,Joelinton,AllanSaint-Maximin,RyanFraser,ChrisWood,JoséSá,MaximilianKilman,WillyBoly,ConorCoady,JoãoMoutinho,Marçal,LukeCundle,Jonny,FábioSilva,HwangHee-Chan,Trincão
317,2022-04-10,Norwich City,Burnley,TimKrul,DimitrisGiannoulis,BenGibson,SamByram,GrantHanley,MilotRashica,MathiasNormann,PierreLees-Melou,KennyMcLean,KieranDowell,TeemuPukki,NickPope,MatthewLowton,JamesTarkowski,CharlieTaylor,NathanCollins,AaronLennon,MaxwelCornet,JoshBrownhill,AshleyWestwood,WoutWeghorst,JayRodríguez
318,2022-04-09,Southampton,Chelsea,FraserForster,TinoLivramento,MohammedSalisu,KyleWalker-Peters,JanBednarek,OriolRomeu,MohamedElyounoussi,JamesWard-Prowse,StuartArmstrong,ChéAdams,AdamArmstrong,ÉdouardMendy,AndreasChristensen,AntonioRüdiger,ThiagoSilva,RubenLoftus-Cheek,MateoKovacic,MarcosAlonso,N'GoloKanté,TimoWerner,KaiHavertz,MasonMount
319,2022-04-09,Watford,Leeds United,BenFoster,KikoFemenía,HassaneKamara,Samir,ChristianKabasele,ImrânLouza,JurajKucka,MoussaSissoko,CuchoHernández,IsmaïlaSarr,JoãoPedro,IllanMeslier,StuartDallas,LukeAyling,DiegoLlorente,LiamCooper,RobinKoch,MateuszKlich,JackHarrison,Rodrigo,Raphinha,DanJames
320,2022-05-10,Aston Villa,Liverpool,EmilianoMartínez,LucasDigne,EzriKonsa,MattyCash,TyroneMings,MarvelousNakamba,JohnMcGinn,DouglasLuiz,PhilippeCoutinho,OllieWatkins,DannyIngs,Alisson,JoëlMatip,TrentAlexander-Arnold,VirgilvanDijk,KonstantinosTsimikas,NabyKeïta,CurtisJones,Fabinho,DiogoJota,LuisDíaz,SadioMané
321,2022-05-19,Everton,Crystal Palace,JordanPickford,MasonHolgate,MichaelKeane,SéamusColeman,VitaliiMykolenko,AlexIwobi,AbdoulayeDoucouré,AndréGomes,Richarlison,DominicCalvert-Lewin,AnthonyGordon,JackButland,MarcGuéhi,NathanielClyne,TyrickMitchell,JoachimAndersen,WillHughes,EberechiEze,JeffreySchlupp,WilfriedZaha,Jean-PhilippeMateta,JordanAyew
322,2022-05-11,Leeds United,Chelsea,IllanMeslier,Raphinha,RobinKoch,PascalStruijk,LiamCooper,DiegoLlorente,LewisBate,DanJames,KalvinPhillips,JackHarrison,Rodrigo,ÉdouardMendy,AndreasChristensen,AntonioRüdiger,TrevohChalobah,MateoKovacic,ReeceJames,Jorginho,MarcosAlonso,MasonMount,ChristianPulisic,RomeluLukaku
323,2022-04-16,Manchester United,Norwich City,DaviddeGea,DiogoDalot,VictorLindelöf,HarryMaguire,AlexTelles,BrunoFernandes,PaulPogba,JesseLingard,AnthonyElanga,JadonSancho,CristianoRonaldo,TimKrul,DimitrisGiannoulis,BenGibson,SamByram,GrantHanley,MilotRashica,MathiasNormann,PierreLees-Melou,KennyMcLean,KieranDowell,TeemuPukki
324,2022-04-17,Newcastle United,Leicester City,MartinDúbravka,MattTargett,FabianSchär,EmilKrafth,DanBurn,BrunoGuimarães,JonjoShelvey,Joelinton,MiguelAlmirón,AllanSaint-Maximin,ChrisWood,KasperSchmeichel,ÇaglarSöyüncü,DanielAmartey,JamesJustin,LukeThomas,KiernanDewsbury-Hall,YouriTielemans,NampalysMendy,AyozePérez,AdemolaLookman,PatsonDaka
325,2022-04-16,Southampton,Arsenal,FraserForster,JanBednarek,Lyanco,YanValery,OriolRomeu,RomainPerraud,JamesWard-Prowse,KyleWalker-Peters,MohamedElyounoussi,ArmandoBroja,StuartArmstrong,AaronRamsdale,GabrielMagalhães,CédricSoares,NunoTavares,BenWhite,GranitXhaka,GabrielMartinelli,MartinØdegaard,AlbertSambiLokonga,BukayoSaka,EddieNketiah
326,2022-04-16,Tottenham Hotspur,Brighton & Hove Albion,HugoLloris,BenDavies,CristianRomero,EricDier,Pierre-EmileHøjbjerg,EmersonRoyal,RodrigoBentancur,SergioReguilón,DejanKulusevski,HarryKane,SonHeung-Min,RobertSánchez,MarcCucurella,JoëlVeltman,LewisDunk,LeandroTrossard,PascalGroß,MoisésCaicedo,YvesBissouma,TariqLamptey,EnockMwepu,AlexisMacAllister
327,2022-04-16,Watford,Brentford,BenFoster,KikoFemenía,HassaneKamara,ChristianKabasele,Samir,JurajKucka,MoussaSissoko,ImrânLouza,EmmanuelDennis,JoãoPedro,IsmaïlaSarr,DavidRaya,KristofferAjer,RicoHenry,PontusJansson,EthanPinnock,ChristianNørgaard,VitalyJanelt,ChristianEriksen,IvanToney,BryanMbeumo,YoaneWissa
328,2022-04-17,West Ham United,Burnley,LukaszFabianski,IssaDiop,CraigDawson,BenJohnson,AaronCresswell,JarrodBowen,DeclanRice,ManuelLanzini,TomásSoucek,NikolaVlasic,MichailAntonio,NickPope,NathanCollins,JamesTarkowski,CharlieTaylor,MatthewLowton,DwightMcNeil,MaxwelCornet,JackCork,AshleyWestwood,JayRodríguez,WoutWeghorst
329,2022-05-11,Wolverhampton Wanderers,Manchester City,JoséSá,ConorCoady,Jonny,WillyBoly,RúbenNeves,Chiquinho,LeanderDendoncker,RayanAït-Nouri,JoãoMoutinho,RaúlJiménez,PedroNeto,Ederson,AymericLaporte,Fernandinho,JoãoCancelo,OleksandrZinchenko,RaheemSterling,KevinDeBruyne,IlkayGündogan,PhilFoden,Rodri,BernardoSilva
330,2022-04-23,Arsenal,Manchester United,AaronRamsdale,GabrielMagalhães,CédricSoares,BenWhite,NunoTavares,MartinØdegaard,BukayoSaka,GranitXhaka,MohamedElneny,EmileSmithRowe,EddieNketiah,DaviddeGea,AlexTelles,DiogoDalot,VictorLindelöf,RaphaëlVarane,NemanjaMatic,AnthonyElanga,ScottMcTominay,JadonSancho,BrunoFernandes,CristianoRonaldo
331,2022-04-23,Brentford,Tottenham Hotspur,DavidRaya,RicoHenry,SamanGhoddos,PontusJansson,MadsBechSørensen,MadsRoerslev,ChristianEriksen,VitalyJanelt,MathiasJensen,IvanToney,BryanMbeumo,HugoLloris,BenDavies,EricDier,CristianRomero,RyanSessegnon,Pierre-EmileHøjbjerg,RodrigoBentancur,EmersonRoyal,SonHeung-Min,DejanKulusevski,HarryKane
332,2022-04-24,Brighton & Hove Albion,Southampton,RobertSánchez,LewisDunk,MarcCucurella,AdamWebster,JoëlVeltman,EnockMwepu,LeandroTrossard,MoisésCaicedo,AlexisMacAllister,DannyWelbeck,NealMaupay,FraserForster,KyleWalker-Peters,TinoLivramento,JanBednarek,MohammedSalisu,OriolRomeu,NathanTella,JamesWard-Prowse,NathanRedmond,ChéAdams,ShaneLong
333,2022-04-24,Burnley,Wolverhampton Wanderers,NickPope,ConnorRoberts,NathanCollins,CharlieTaylor,JamesTarkowski,JoshBrownhill,DwightMcNeil,JayRodríguez,JackCork,WoutWeghorst,MatejVydra,JoséSá,ConorCoady,RomainSaïss,WillyBoly,NélsonSemedo,JoãoMoutinho,LeanderDendoncker,Jonny,RaúlJiménez,HwangHee-Chan,FábioSilva
334,2022-04-24,Chelsea,West Ham United,ÉdouardMendy,CésarAzpilicueta,ThiagoSilva,TrevohChalobah,RubenLoftus-Cheek,N'GoloKanté,Jorginho,MarcosAlonso,TimoWerner,KaiHavertz,MasonMount,LukaszFabianski,BenJohnson,AaronCresswell,CraigDawson,ArthurMasuaku,VladimírCoufal,TomásSoucek,MarkNoble,PabloFornals,SaïdBenrahma,AndriiYarmolenko
335,2022-04-25,Crystal Palace,Leeds United,VicenteGuaita,NathanielClyne,MarcGuéhi,JoachimAndersen,JoelWard,JamesMcArthur,EberechiEze,ConorGallagher,Jean-PhilippeMateta,WilfriedZaha,JordanAyew,IllanMeslier,DiegoLlorente,LukeAyling,LiamCooper,StuartDallas,Raphinha,JackHarrison,MateuszKlich,Rodrigo,KalvinPhillips,DanJames
336,2022-04-23,Leicester City,Aston Villa,KasperSchmeichel,ÇaglarSöyüncü,TimothyCastagne,WesleyFofana,JamesJustin,AdemolaLookman,NampalysMendy,JamesMaddison,YouriTielemans,KiernanDewsbury-Hall,PatsonDaka,EmilianoMartínez,MattyCash,TyroneMings,AshleyYoung,EzriKonsa,PhilippeCoutinho,JohnMcGinn,JacobRamsey,LeonBailey,DouglasLuiz,OllieWatkins
337,2022-04-24,Liverpool,Everton,Alisson,VirgilvanDijk,TrentAlexander-Arnold,JoëlMatip,AndrewRobertson,Thiago,Fabinho,NabyKeïta,SadioMané,DiogoJota,MohamedSalah,JordanPickford,VitaliiMykolenko,MichaelKeane,MasonHolgate,SéamusColeman,Allan,AbdoulayeDoucouré,AlexIwobi,AnthonyGordon,DemaraiGray,Richarlison
